flight,orig_index,time,GPS_TOW,navalt,alt,ax,ay,az,ias,h,navvn,navve,navvd,vn,ve,vd,p,q,r,label
104,22118,442.3599854,580792,288.323668,286.5751953,1.084516644,0.0348954536,-10.67615128,12.2618103,38.63619232,5.7429986,-8.585414886,-1.662141681,3.694545984,-11.00550175,-2.187996626,-0.02732294612,0.1048905104,0.1523193121,0
104,22119,442.3800049,580792,288.3569109,286.5751953,1.149877906,-0.06314640492,-10.44738674,12.32456398,39.50934982,5.78542757,-8.512838364,-1.66333437,3.694545984,-11.00550175,-2.187996626,-0.03430426121,0.09703653306,0.1497013122,0
104,22120,442.3999939,580792,288.3901776,286.5751953,1.215239167,-0.09582702816,-10.28398418,12.2618103,37.76311111,5.826295853,-8.443857193,-1.661376357,3.694545984,-11.00550175,-2.187996626,-0.06397485733,0.0944185406,0.1488286406,0
104,22121,442.4200134,580792,288.4234051,286.5751953,1.117197275,-0.1285076439,-9.859135628,11.87290573,41.40143967,5.866784573,-8.377269745,-1.656995535,3.694545984,-11.00550175,-2.187996626,-0.08753680438,0.07958323509,0.1444653273,0
104,22122,442.4400024,580792,288.456545,286.5751953,1.084516644,-0.09582702816,-9.630371094,12.07158947,38.63619232,5.904061794,-8.312960625,-1.644730926,3.694545984,-11.00550175,-2.187996626,-0.1076080948,0.07696524262,0.1339933425,0
104,22123,442.4599915,580792,288.4894396,286.5751953,1.051836014,0.002214834094,-9.597690582,11.9538517,39.50934982,5.94043684,-8.249640465,-1.628003359,3.694545984,-11.00550175,-2.187996626,-0.1172074005,0.0699839294,0.1322480142,0
104,22124,442.480011,580792,288.5219997,286.5751953,1.182558537,-0.1611882597,-9.303565025,11.90535069,38.63619232,5.97732687,-8.185005188,-1.609909534,3.694545984,-11.00550175,-2.187996626,-0.1337880343,0.07609257847,0.1287573576,0
104,22125,442.5,580792,288.5541979,286.5751953,1.084516644,-0.1611882597,-9.172842979,11.79685402,37.76311111,6.012311935,-8.126531601,-1.588412523,3.694545984,-11.00550175,-2.187996626,-0.154731974,0.082201235,0.1305026859,0
104,22126,442.519989,580793,288.7812349,288.5514526,1.149984598,-0.2262140065,-9.241283417,11.62668228,41.40143967,6.177625656,-7.750638485,-1.882260442,6.203279018,-7.690899849,-1.951089144,-0.1495790035,0.09292027354,0.1287259609,0
104,22127,442.5400085,580793,288.8188801,288.5514526,1.051942706,-0.2262140065,-9.110561371,11.74223042,40.52812195,6.210002422,-7.692592144,-1.860027313,6.203279018,-7.690899849,-1.951089144,-0.1731409431,0.09204760939,0.1330892891,0
104,22128,442.5599976,580793,288.8560807,288.5514526,0.9539008737,-0.291575253,-9.045199394,11.93770695,41.40143967,6.2402215,-7.634272575,-1.835064888,6.203279018,-7.690899849,-1.951089144,-0.1818675846,0.09117494524,0.1400706023,0
104,22129,442.5799866,580793,288.892782,288.5514526,1.019262075,-0.160852775,-9.241283417,12.09287357,45.04104233,6.267397404,-7.575944424,-1.809030294,6.203279018,-7.690899849,-1.951089144,-0.2342274636,0.08681162447,0.1479245871,0
104,22130,442.6000061,580793,288.9289626,288.5514526,1.117303967,-0.1935333908,-9.404686928,11.91074944,50.57569122,6.297118187,-7.515528202,-1.786108375,6.203279018,-7.690899849,-1.951089144,-0.2682614028,0.07372165471,0.1575239003,0
104,22131,442.6199951,580793,288.9646847,288.5514526,1.182665229,-0.06281091273,-9.208602905,11.86207104,39.50934982,6.327172756,-7.455755234,-1.767078161,6.203279018,-7.690899849,-1.951089144,-0.2813513577,0.07721231133,0.17061387,0
104,22132,442.6400146,580793,289.0000263,288.5514526,1.117303967,-0.291575253,-8.979838371,11.91074944,41.40143967,6.35880518,-7.397339821,-1.744197845,6.203279018,-7.690899849,-1.951089144,-0.2796060145,0.07459431887,0.1802131832,0
104,22133,442.6600037,580793,289.0349103,288.5514526,0.8885396123,-0.1935333908,-8.94715786,11.54343987,37.76311111,6.384908199,-7.342925549,-1.71863997,6.203279018,-7.690899849,-1.951089144,-0.305785954,0.06674033403,0.1889398247,0
104,22134,442.6799927,580793,289.069283,288.5514526,0.8885396123,-0.3242558837,-8.979838371,11.62668228,45.04104233,6.408471584,-7.284806728,-1.690937638,6.203279018,-7.690899849,-1.951089144,-0.318003267,0.05539569631,0.1985391378,0
104,22135,442.7000122,580793,289.1031018,288.5514526,0.8558589816,-0.291575253,-8.979838371,11.98071194,39.50934982,6.429263592,-7.228443623,-1.664962411,6.203279018,-7.690899849,-1.951089144,-0.3284752369,0.0519050397,0.2037751228,0
104,22136,442.7200012,580793,289.1364011,288.5514526,0.8558589816,-0.2588946223,-8.914477348,11.58791065,41.40143967,6.449186325,-7.171767712,-1.638896823,6.203279018,-7.690899849,-1.951089144,-0.3049133122,0.0414330624,0.2090111077,0
104,22137,442.7399902,580793,289.169179,288.5514526,0.8885396123,-0.1935333908,-8.718393326,11.54343987,41.40143967,6.468578815,-7.115782738,-1.611722112,6.203279018,-7.690899849,-1.951089144,-0.2865873575,0.0274704285,0.2221010774,0
104,22138,442.7600098,580793,289.2014134,288.5514526,0.8231783509,-0.1935333908,-8.58767128,11.58791065,40.52812195,6.488309383,-7.06153059,-1.580978632,6.203279018,-7.690899849,-1.951089144,-0.2944413424,0.02485243604,0.2299550623,0
104,22139,442.7799988,580793,289.233033,288.5514526,0.8558589816,-0.1281721443,-8.620351791,11.50997353,39.50934982,6.506275177,-7.007930279,-1.547761559,6.203279018,-7.690899849,-1.951089144,-0.2796060145,0.02048911154,0.2264644057,0
104,22140,442.7999878,580793,289.2639882,288.5514526,0.8885396123,-0.09549152851,-8.489629745,11.72030926,39.50934982,6.524944782,-6.954244614,-1.515167356,6.203279018,-7.690899849,-1.951089144,-0.2665160596,0.01612578891,0.2273370624,0
104,22141,442.8200073,580793,289.2942916,288.5514526,0.921220243,-0.1281721443,-8.620351791,11.22720814,46.93414307,6.543738842,-6.902112961,-1.480374336,6.203279018,-7.690899849,-1.951089144,-0.2595347464,0.03270641714,0.2221010774,0
104,22142,442.8399963,580793,289.3238991,288.5514526,0.9865814447,-0.1281721443,-8.751073837,11.55457401,45.04104233,6.562010765,-6.850329876,-1.448578,6.203279018,-7.690899849,-1.951089144,-0.2935686707,0.02572510019,0.2151197642,0
104,22143,442.8599854,580793,289.3528706,288.5514526,1.019262075,-0.2262140065,-8.94715786,11.46520042,37.76311111,6.580648422,-6.798881531,-1.419731975,6.203279018,-7.690899849,-1.951089144,-0.3276025951,0.02223444171,0.2177377641,0
104,22144,442.8800049,580793,289.3812653,288.5514526,1.051942706,-0.2588946223,-9.045199394,11.38077545,52.46980286,6.597763538,-6.748216152,-1.395488977,6.203279018,-7.690899849,-1.951089144,-0.3668724895,0.02136177756,0.2151197642,0
104,22145,442.8999939,580793,289.409175,288.5514526,1.019262075,-0.3242558837,-8.849116325,11.11208534,44.02182388,6.614126682,-6.69835043,-1.373683572,6.203279018,-7.690899849,-1.951089144,-0.3991610706,0.009144471958,0.2194830924,0
104,22146,442.9200134,580793,289.4366487,288.5514526,1.117303967,-0.2262140065,-8.58767128,11.30709648,48.68192673,6.628106117,-6.65113163,-1.348737478,6.203279018,-7.690899849,-1.951089144,-0.395670414,-0.00132750324,0.2317003906,0
104,22147,442.9400024,580793,289.4636235,288.5514526,1.019262075,-0.2262140065,-8.522310257,11.31846237,35.87168503,6.643837452,-6.60668087,-1.319177985,6.203279018,-7.690899849,-1.951089144,-0.3633818328,-0.0004548386496,0.2543896735,0
104,22148,442.9599915,580793,289.490007,288.5514526,1.117303967,-0.09549152851,-8.489629745,11.09471416,56.25906754,6.657288074,-6.562278748,-1.288232446,6.203279018,-7.690899849,-1.951089144,-0.3424378932,0.001290490618,0.2744609714,0
104,22149,442.980011,580793,289.5157717,288.5514526,1.051942706,-0.03013028949,-8.424267769,11.36381531,29.47249603,6.67318821,-6.518409729,-1.256740808,6.203279018,-7.690899849,-1.951089144,-0.3625091612,-0.00918148458,0.2735882998,0
104,22150,443,580793,289.5409065,288.5514526,1.019262075,-0.09549152851,-8.424267769,11.60454273,46.93414307,6.688324928,-6.473972797,-1.223637223,6.203279018,-7.690899849,-1.951089144,-0.395670414,-0.01703546569,0.2666069865,0
104,22151,443.019989,580793,289.5653792,288.5514526,0.921220243,-0.09549152851,-8.326226234,11.07150936,30.34488106,6.70135498,-6.430791378,-1.190979123,6.203279018,-7.690899849,-1.951089144,-0.4567569494,-0.01267214306,0.2543896735,0
104,22152,443.0400085,580793,289.5891988,288.5514526,1.051942706,-0.03013028949,-8.554990768,11.01912022,52.46980286,6.712178707,-6.387909889,-1.156308293,6.203279018,-7.690899849,-1.951089144,-0.5222067833,-0.0144174723,0.2517716885,0
104,22153,443.0599976,580793,289.612325,288.5514526,1.019262075,-0.06281091273,-8.58767128,11.11208534,47.80799866,6.724814892,-6.345302105,-1.126590729,6.203279018,-7.690899849,-1.951089144,-0.5832933187,-0.03361609578,0.2517716885,0
104,22154,443.0799866,580793,289.6348568,288.5514526,1.182665229,-0.06281091273,-8.424267769,10.76529408,32.23529816,6.735417366,-6.3037467,-1.097872972,6.203279018,-7.690899849,-1.951089144,-0.6339078546,-0.05019672215,0.2439177036,0
104,22155,443.1000061,580793,289.6568143,288.5514526,1.117303967,-0.03013028949,-8.620351791,11.15827751,28.60018539,6.747354507,-6.266703129,-1.067224026,6.203279018,-7.690899849,-1.951089144,-0.6740504503,-0.06503202021,0.2369363755,0
104,22156,443.1199951,580793,289.6781587,288.5514526,1.117303967,-0.03013028949,-8.718393326,10.80702114,41.40143967,6.75739336,-6.228746891,-1.040302992,6.203279018,-7.690899849,-1.951089144,-0.7072116733,-0.09121195972,0.2378090471,0
104,22157,443.1400146,580793,289.6989648,288.5514526,1.051942706,-0.1281721443,-8.58767128,10.90769386,43.29387283,6.766046047,-6.191969872,-1.015709996,6.203279018,-7.690899849,-1.951089144,-0.7246649861,-0.1147739068,0.2404270321,0
104,22158,443.1600037,580793,289.719279,288.5514526,1.182665229,0.03523094952,-8.554990768,10.82485485,50.57569122,6.771251202,-6.158488274,-0.9891366959,6.203279018,-7.690899849,-1.951089144,-0.7194290161,-0.1348451972,0.2334457189,0
104,22159,443.1799927,580793,289.7390617,288.5514526,1.182665229,0.002550330246,-8.522310257,11.19853878,34.85336685,6.779350758,-6.126412868,-0.9623874426,6.203279018,-7.690899849,-1.951089144,-0.7141929865,-0.1540438086,0.228209734,0
104,22160,443.2000122,580793,289.7583095,288.5514526,1.149984598,0.06791157275,-8.45694828,10.86043453,52.46980286,6.785891533,-6.097035408,-0.9355345964,6.203279018,-7.690899849,-1.951089144,-0.7159383297,-0.1566618085,0.2177377641,0
104,22161,443.2200012,580793,289.7770202,288.5514526,1.182665229,0.1659534276,-8.554990768,11.19853878,29.47249603,6.79177475,-6.068677425,-0.9074807763,6.203279018,-7.690899849,-1.951089144,-0.7211743593,-0.1557891369,0.2133744359,0
104,22162,443.2399902,580793,289.7951698,288.5514526,1.280707002,0.1659534276,-8.391587257,11.02495384,45.04104233,6.798167229,-6.040862083,-0.8815858364,6.203279018,-7.690899849,-1.951089144,-0.7185563445,-0.1531711519,0.2116291076,0
104,22163,443.2600098,580793,289.8128015,288.5514526,1.21534586,0.3293565214,-8.293545723,10.86635303,51.59555435,6.805244446,-6.017075062,-0.8532900214,6.203279018,-7.690899849,-1.951089144,-0.7185563445,-0.1435718387,0.2002844661,0
104,22164,443.2799988,580793,289.8298673,288.5514526,1.149984598,0.2639952898,-8.260865211,10.85451317,42.27482605,6.812488556,-5.992463589,-0.8228086233,6.203279018,-7.690899849,-1.951089144,-0.7203016877,-0.1418265104,0.1845764965,0
104,22165,443.2999878,580793,289.8463235,288.5514526,1.182665229,0.2639952898,-8.162822723,11.03078365,35.87168503,6.816879749,-5.970237732,-0.7918778062,6.203279018,-7.690899849,-1.951089144,-0.7229196429,-0.1156465709,0.1732318699,0
104,22166,443.3200073,580793,289.862161,288.5514526,1.117303967,0.2966759205,-8.293545723,10.84858799,33.98060608,6.820906162,-5.950809956,-0.7594464421,6.203279018,-7.690899849,-1.951089144,-0.7342643142,-0.09121195972,0.158396557,0
104,22167,443.3399963,580793,289.87735,288.5514526,1.117303967,0.2639952898,-8.195504189,11.15827751,32.96247482,6.822883129,-5.931643486,-0.729528904,6.203279018,-7.690899849,-1.951089144,-0.7508449554,-0.06677734852,0.1453066021,0
104,22168,443.3599854,580793,289.8919405,288.5514526,1.051942706,0.3620371521,-8.358906746,10.94887733,41.40143967,6.823462486,-5.91531992,-0.697951436,6.203279018,-7.690899849,-1.951089144,-0.7726615667,-0.04757872969,0.1322166324,0
104,22169,443.3800049,580793,289.9058996,288.5514526,1.084623337,0.231314674,-8.358906746,11.23865604,38.63619232,6.822473526,-5.898209572,-0.6694506407,6.203279018,-7.690899849,-1.951089144,-0.7866241932,-0.02925277129,0.1226173118,0
104,22170,443.3999939,580793,289.9192886,288.5514526,1.21534586,0.3947177827,-8.653032303,11.19853878,40.52812195,6.818982124,-5.88564682,-0.6413089037,6.203279018,-7.690899849,-1.951089144,-0.8162947893,-0.01878079586,0.1077820137,0
104,22171,443.4200134,580793,289.9321148,288.5514526,1.313387632,0.2966759205,-8.751073837,10.98990726,51.59555435,6.817141056,-5.873422146,-0.6195290685,6.203279018,-7.690899849,-1.951089144,-0.8381114006,-0.01616280153,0.09643737227,0
104,22172,443.4400024,580793,289.9445053,288.5514526,1.21534586,0.4600790143,-8.489629745,10.94887733,41.40143967,6.813727379,-5.86595726,-0.6001397967,6.203279018,-7.690899849,-1.951089144,-0.8520740271,-0.008308820426,0.08422007412,0
104,22173,443.4599915,580793,289.9565081,288.5514526,1.24802649,0.4600790143,-8.45694828,11.07150936,31.36275482,6.809885502,-5.857517719,-0.5753796101,6.203279018,-7.690899849,-1.951089144,-0.8581826687,0.001290490618,0.07374809682,0
104,22174,443.480011,580793,289.9680157,288.5514526,1.313387632,0.3947177827,-8.130142212,11.03078365,41.40143967,6.804977894,-5.851806641,-0.5501521826,6.203279018,-7.690899849,-1.951089144,-0.8302574158,0.002163155237,0.06327611953,0
104,22175,443.5,580793,289.9790188,288.5514526,1.182665229,0.4600790143,-8.522310257,10.90769386,46.93414307,6.799846649,-5.850619793,-0.5186880231,6.203279018,-7.690899849,-1.951089144,-0.7831335068,0.005653813947,0.04756815732,0
104,22176,443.519989,580794,290.011612,289.637146,1.346484423,0.4280023277,-8.850143433,10.94887733,42.27482605,7.053555965,-5.729077339,-0.5892135501,7.103023052,-5.704413891,-0.6124122739,-0.7114244699,0.01972222328,0.03954767063,0
104,22177,443.5400085,580794,290.0233963,289.637146,1.509887576,0.395321697,-9.078907967,10.94887733,50.57569122,7.043645382,-5.731086731,-0.5718923211,7.103023052,-5.704413891,-0.6124122739,-0.6512106657,0.02670354024,0.02471237257,0
104,22178,443.5599976,580794,290.0348341,289.637146,1.509887576,0.3626410663,-9.340353012,11.11208534,39.50934982,7.033443451,-5.737386703,-0.5594635606,7.103023052,-5.704413891,-0.6124122739,-0.6075773835,0.03193952888,0.01249506883,0
104,22179,443.5799866,580794,290.0460234,289.637146,1.575248837,0.4280023277,-9.438394547,10.73538971,41.40143967,7.020263672,-5.745979309,-0.55189991,7.103023052,-5.704413891,-0.6124122739,-0.5665621758,0.02321288176,0.0002777636109,0
104,22180,443.6000061,580794,290.0570614,289.637146,1.575248837,0.3626410663,-9.634478569,10.7831974,44.02182388,7.007004738,-5.756023407,-0.546466589,7.103023052,-5.704413891,-0.6124122739,-0.5185655951,-0.009948374704,-0.007576217875,0
104,22181,443.6199951,580794,290.0679907,289.637146,1.64060998,0.5587248206,-9.797881126,10.73538971,49.70160294,6.990778446,-5.768825054,-0.5444731116,7.103023052,-5.704413891,-0.6124122739,-0.4574790895,-0.04049163684,-0.01804819331,0
104,22182,443.6400146,580794,290.0788802,289.637146,1.542568207,0.5260441899,-9.699839592,10.86635303,40.52812195,6.975892544,-5.780886173,-0.5462684631,7.103023052,-5.704413891,-0.6124122739,-0.391156584,-0.08325220644,-0.03201082721,0
104,22183,443.6600037,580794,290.0898055,289.637146,1.444526315,0.6567666531,-9.373033524,10.7831974,45.9147377,6.958665371,-5.79386282,-0.5455187559,7.103023052,-5.704413891,-0.6124122739,-0.3606133163,-0.1364847422,-0.05382744223,0
104,22184,443.6799927,580794,290.1007159,289.637146,1.346484423,0.5260441899,-9.176949501,10.98990726,38.63619232,6.942364216,-5.80484724,-0.5383480191,7.103023052,-5.704413891,-0.6124122739,-0.3274520636,-0.2019345909,-0.07564406097,0
104,22185,443.7000122,580794,290.1114829,289.637146,1.248442531,0.6240860224,-8.948184967,11.11208534,52.46980286,6.923669815,-5.818108082,-0.5264511108,7.103023052,-5.704413891,-0.6124122739,-0.3003994524,-0.2481858134,-0.09746067226,0
104,22186,443.7200012,580794,290.1220119,289.637146,1.346484423,0.5260441899,-8.719421387,11.03078365,40.52812195,6.905579567,-5.82989502,-0.5100073218,7.103023052,-5.704413891,-0.6124122739,-0.2698561847,-0.2787290812,-0.12800394,0
104,22187,443.7399902,580794,290.132212,289.637146,1.411845684,0.5587248206,-8.457976341,10.7831974,46.93414307,6.889194489,-5.845637321,-0.4890297055,7.103023052,-5.704413891,-0.6124122739,-0.2558935583,-0.289201051,-0.1568018645,0
104,22188,443.7600098,580794,290.1419926,289.637146,1.346484423,0.5587248206,-8.29457283,10.98990726,43.29387283,6.875757217,-5.862725258,-0.4632330537,7.103023052,-5.704413891,-0.6124122739,-0.2445489168,-0.2830924094,-0.1794911474,0
104,22189,443.7799988,580794,290.1512573,289.637146,1.248442531,0.5587248206,-8.196531296,10.86635303,44.02182388,6.86238575,-5.880192757,-0.4339444935,7.103023052,-5.704413891,-0.6124122739,-0.2305862904,-0.2595304549,-0.2013077587,0
104,22190,443.7999878,580794,290.1599362,289.637146,1.281123161,0.5260441899,-8.065808296,11.11208534,40.52812195,6.848234177,-5.897661209,-0.4023343027,7.103023052,-5.704413891,-0.6124122739,-0.2009156942,-0.2185152173,-0.2283603698,0
104,22191,443.8200073,580794,290.1679829,289.637146,1.215762019,0.5260441899,-8.000447273,11.23865604,29.47249603,6.835110188,-5.917051315,-0.3680478632,7.103023052,-5.704413891,-0.6124122739,-0.1660091132,-0.1705186665,-0.2440683246,0
104,22192,443.8399963,580794,290.1753438,289.637146,1.281123161,0.4933635592,-8.229211807,11.03078365,40.52812195,6.821451187,-5.936603546,-0.3321920633,7.103023052,-5.704413891,-0.6124122739,-0.1398291737,-0.1172861233,-0.255412966,0
104,22193,443.8599854,580794,290.1819877,289.637146,1.215762019,0.4280023277,-8.229211807,11.19853878,36.74460983,6.807454109,-5.958736897,-0.3007029593,7.103023052,-5.704413891,-0.6124122739,-0.1197578833,-0.07539822161,-0.2676302791,0
104,22194,443.8800049,580794,290.1880017,289.637146,1.248442531,0.5260441899,-8.42529583,11.27863026,43.29387283,6.791696072,-5.981838703,-0.2686498165,7.103023052,-5.704413891,-0.6124122739,-0.1075405777,-0.0614355877,-0.2781022489,0
104,22195,443.8999939,580794,290.1933747,289.637146,1.183081388,0.5587248206,-8.392614365,11.11208534,31.36275482,6.776564598,-6.004759789,-0.2408157736,7.103023052,-5.704413891,-0.6124122739,-0.1031772569,-0.05619959906,-0.2964282036,0
104,22196,443.9200134,580794,290.198191,289.637146,1.313803792,0.5260441899,-8.392614365,11.07731533,44.02182388,6.760873318,-6.026857376,-0.2122396827,7.103023052,-5.704413891,-0.6124122739,-0.08746929467,-0.04485495761,-0.3112635016,0
104,22197,443.9400024,580794,290.2024358,289.637146,1.248442531,0.5914053917,-8.098488808,11.31846237,51.59555435,6.746738911,-6.05161953,-0.1837767512,7.103023052,-5.704413891,-0.6124122739,-0.06739800423,-0.0370009765,-0.3278441429,0
104,22198,443.9599915,580794,290.2061114,289.637146,1.215762019,0.5587248206,-8.359933853,11.15827751,43.29387283,6.733693123,-6.074446201,-0.1496889442,7.103023052,-5.704413891,-0.6124122739,-0.05081737787,-0.03351031989,-0.3383161128,0
104,22199,443.980011,580794,290.2091052,289.637146,1.215762019,0.395321697,-8.392614365,11.44274807,52.46980286,6.71841526,-6.098321915,-0.1203461736,7.103023052,-5.704413891,-0.6124122739,-0.04296339676,-0.04049163684,-0.3505334258,0
104,22200,444,580794,290.2115121,289.637146,1.183081388,0.4280023277,-8.490656853,11.03078365,37.76311111,6.700968266,-6.125145435,-0.09081223607,7.103023052,-5.704413891,-0.6124122739,-0.05169004202,-0.05183627456,-0.3627507091,0
104,22201,444.019989,580794,290.2133283,289.637146,1.117720127,0.2972798347,-8.359933853,11.19853878,43.29387283,6.682902813,-6.151619911,-0.06318096071,7.103023052,-5.704413891,-0.6124122739,-0.05343537033,-0.071907565,-0.3723500371,0
104,22202,444.0400085,580794,290.2145919,289.637146,1.183081388,0.3299604654,-8.42529583,11.11208534,42.27482605,6.662866116,-6.179367065,-0.03218584508,7.103023052,-5.704413891,-0.6124122739,-0.05169004202,-0.09546950459,-0.3819493353,0
104,22203,444.0599976,580794,290.2152357,289.637146,1.248442531,0.2319185883,-8.29457283,11.15827751,42.27482605,6.64390564,-6.208055973,-0.002684442094,7.103023052,-5.704413891,-0.6124122739,-0.04732671753,-0.1242674366,-0.3845673501,0
104,22204,444.0799866,580794,290.2152893,289.637146,1.052358866,0.3626410663,-8.229211807,11.27863026,45.04104233,6.625405788,-6.239283085,0.02974328212,7.103023052,-5.704413891,-0.6124122739,-0.06739800423,-0.1487020552,-0.39503932,0
104,22205,444.1000061,580794,290.2146945,289.637146,1.248442531,0.3299604654,-8.42529583,11.19853878,45.9147377,6.606072426,-6.26637888,0.06331005692,7.103023052,-5.704413891,-0.6124122739,-0.07961530983,-0.1705186665,-0.4081292748,0
104,22206,444.1199951,580794,290.2134283,289.637146,1.150400758,0.2645992041,-8.229211807,11.44274807,38.63619232,6.588459969,-6.29766798,0.09294062108,7.103023052,-5.704413891,-0.6124122739,-0.08921462297,-0.1827359647,-0.4151105881,0
104,22207,444.1400146,580794,290.2115695,289.637146,1.117720127,0.2972798347,-8.229211807,11.44274807,41.40143967,6.569687843,-6.328885078,0.1269910336,7.103023052,-5.704413891,-0.6124122739,-0.1014319286,-0.1809906363,-0.4290732443,0
104,22208,444.1600037,580794,290.2090296,289.637146,1.085039496,0.1338767409,-8.098488808,11.40334988,39.50934982,6.551038265,-6.359964848,0.1610696167,7.103023052,-5.704413891,-0.6124122739,-0.0822333023,-0.1757546514,-0.4369271994,0
104,22209,444.1799927,580794,290.2058083,289.637146,0.9543170333,0.06851549447,-7.902405739,11.07150936,46.93414307,6.530558109,-6.393425941,0.1986890137,7.103023052,-5.704413891,-0.6124122739,-0.07088866085,-0.1635373533,-0.4395452142,0
104,22210,444.2000122,580794,290.2018345,289.637146,1.019678235,0.003154254286,-7.93508625,11.36381531,41.40143967,6.508401871,-6.426229,0.2407664508,7.103023052,-5.704413891,-0.6124122739,-0.05343537033,-0.1487020552,-0.4395452142,0
104,22211,444.2200012,580794,290.1970191,289.637146,1.085039496,0.003154254286,-7.902405739,11.15827751,49.70160294,6.486302376,-6.461587906,0.2825682163,7.103023052,-5.704413891,-0.6124122739,-0.0359820798,-0.1329940856,-0.4369271994,0
104,22212,444.2399902,580794,290.1913678,289.637146,1.085039496,-0.02952636592,-7.869724751,11.23865604,45.9147377,6.465400696,-6.498340607,0.325022012,7.103023052,-5.704413891,-0.6124122739,-0.02201944403,-0.1129228026,-0.4334365427,0
104,22213,444.2600098,580794,290.1848673,289.637146,1.085039496,0.06851549447,-7.93508625,11.36381531,46.93414307,6.444317341,-6.535955429,0.368380785,7.103023052,-5.704413891,-0.6124122739,-0.04383606091,-0.1015781611,-0.4203465879,0
104,22214,444.2799988,580794,290.1774997,289.637146,1.150400758,-0.02952636592,-7.967766762,11.27863026,33.98060608,6.424349308,-6.572825909,0.4100616276,7.103023052,-5.704413891,-0.6124122739,-0.05605336651,-0.09110618383,-0.4159832597,0
104,22215,444.2999878,580794,290.1692985,289.637146,0.9216364026,-0.0948876068,-7.706321716,11.36381531,40.52812195,6.403823853,-6.61251688,0.4516575634,7.103023052,-5.704413891,-0.6124122739,-0.07699731737,-0.0841248706,-0.4098746181,0
104,22216,444.3200073,580794,290.1602653,289.637146,0.9543170333,0.06851549447,-7.640960693,11.36381531,39.50934982,6.380381584,-6.649474621,0.4989983141,7.103023052,-5.704413891,-0.6124122739,-0.07612465322,-0.09110618383,-0.3994026482,0
104,22217,444.3399963,580794,290.1502854,289.637146,0.9216364026,-0.02952636592,-7.510238171,10.99575615,33.98060608,6.359856129,-6.684962273,0.5468221903,7.103023052,-5.704413891,-0.6124122739,-0.05605336651,-0.08150687069,-0.3915486634,0
104,22218,444.3599854,580794,290.1393489,289.637146,0.8889557719,0.003154254286,-7.575599194,11.15827751,39.50934982,6.338042259,-6.721342564,0.597836256,7.103023052,-5.704413891,-0.6124122739,-0.03336408362,-0.07278022915,-0.3871853352,0
104,22219,444.3800049,580794,290.1273922,289.637146,0.9869976044,-0.06220698729,-7.608280182,11.36381531,42.27482605,6.31590414,-6.757387638,0.6475467086,7.103023052,-5.704413891,-0.6124122739,-0.004566151649,-0.05445427075,-0.3828220069,0
104,22220,444.3999939,580794,290.1144413,289.637146,1.052358866,0.003154254286,-7.804363728,11.03078365,39.50934982,6.29398632,-6.796157837,0.6969863176,7.103023052,-5.704413891,-0.6124122739,0.01288714074,-0.03787364066,-0.3732227087,0
104,22221,444.4200134,580794,290.1005015,289.637146,1.085039496,0.03583487496,-7.902405739,11.40334988,45.04104233,6.272981167,-6.835885525,0.7423136234,7.103023052,-5.704413891,-0.6124122739,0.04604839534,-0.03001966141,-0.3671140373,0
104,22222,444.4400024,580794,290.0856553,289.637146,1.085039496,-0.06220698729,-8.131170273,11.20427895,48.68192673,6.252435684,-6.876151085,0.7855994701,7.103023052,-5.704413891,-0.6124122739,0.09404495358,-0.02042035013,-0.3592600524,0
104,22223,444.4599915,580794,290.0699433,289.637146,1.085039496,0.03583487496,-8.196531296,11.23865604,44.02182388,6.229510307,-6.918448448,0.8250222802,7.103023052,-5.704413891,-0.6124122739,0.1603674591,-0.01169370394,-0.3531514108,0
104,22224,444.480011,580794,290.0534428,289.637146,0.9869976044,-0.0948876068,-8.42529583,11.24437523,38.63619232,6.207874775,-6.95966053,0.8626258969,7.103023052,-5.704413891,-0.6124122739,0.2362892777,-0.00733038038,-0.3496607542,0
104,22225,444.5,580794,290.0361903,289.637146,0.9216364026,-0.12756823,-8.523337364,11.24437523,31.36275482,6.18236208,-7.001493931,0.8964665532,7.103023052,-5.704413891,-0.6124122739,0.3043571115,-0.01169370394,-0.3383161128,0
104,22226,444.519989,580795,290.0420205,289.2244873,1.051892042,-0.159725368,-8.45917511,11.28432941,42.27482605,6.146745682,-6.892291069,0.7560320497,6.152033329,-6.861860752,0.7152515054,0.3610132635,-0.01853323914,-0.3262244463,0
104,22227,444.5400085,580795,290.0268999,289.2244873,1.051892042,-0.1924059838,-8.45917511,11.36947155,34.85336685,6.121939182,-6.934708595,0.7890293598,6.152033329,-6.861860752,0.7152515054,0.3889385164,-0.02813255042,-0.3227337599,0
104,22228,444.5599976,580795,290.0111193,289.2244873,1.051892042,-0.159725368,-8.589897156,11.31846237,41.40143967,6.097476959,-6.976895809,0.821901083,6.152033329,-6.861860752,0.7152515054,0.4125004709,-0.04296784848,-0.3113891482,0
104,22229,444.5799866,580795,289.9946813,289.2244873,1.117253304,-0.3231284618,-8.557216644,11.3241415,38.63619232,6.073922157,-7.018378258,0.8517727256,6.152033329,-6.861860752,0.7152515054,0.4229724407,-0.06652979553,-0.297426492,0
